application_id,timestamp,employer_id,sector,worker_id,nationality,skill_tier,declared_salary,est_monthly_load,suspicious_flag
4110,2025-01-24 07:00:00,10098,Manufacturing,501815,TH,1,2358.0,6,0
3821,2025-02-28 15:00:00,10150,Cleaning,501188,PH,1,2060.0,4,0
12075,2025-01-16 13:00:00,10183,Logistics,501853,CN,3,4469.0,8,0
13477,2025-01-03 19:00:00,10103,Construction,501119,BD,3,3440.0,11,0
626,2025-01-27 13:00:00,10181,Construction,501085,VN,1,2546.0,10,0
7830,2025-01-12 18:00:00,10289,F&B,500051,VN,1,2341.0,6,0
2399,2025-02-01 09:00:00,10295,Manufacturing,500122,MY,2,3779.0,5,0
8141,2025-02-23 23:00:00,10106,Logistics,500580,ID,1,1951.0,5,0
1673,2025-02-28 00:00:00,10291,Marine,500653,LK,2,3205.0,8,0
18687,2025-02-07 15:00:00,10283,F&B,501217,ID,3,2918.0,5,0
11370,2025-01-08 04:00:00,10154,F&B,501919,MY,2,2470.0,6,0
4758,2025-03-01 12:00:00,10113,F&B,501339,BD,1,2399.0,11,0
11096,2025-01-20 00:00:00,10130,Manufacturing,501971,MM,3,4957.0,8,1
3710,2025-01-14 15:00:00,10117,Construction,501049,LK,3,3260.0,9,0
14059,2025-01-17 19:00:00,10160,Cleaning,500824,ID,3,3872.0,4,0
1492,2025-01-25 00:00:00,10243,Manufacturing,500404,VN,3,4451.0,4,0
983,2025-01-10 23:00:00,10202,F&B,501557,MY,3,3810.0,6,0
3412,2025-02-19 23:00:00,10169,Construction,500605,MM,1,2142.0,8,0
8380,2025-02-04 18:00:00,10161,Manufacturing,500721,CN,1,3439.0,6,0
18746,2025-01-21 11:00:00,10103,Construction,501577,MM,1,2159.0,12,0
15736,2025-01-26 15:00:00,10230,F&B,501772,LK,2,3384.0,9,0
17904,2025-01-23 17:00:00,10270,Marine,500436,VN,3,4637.0,7,0
5238,2025-01-23 04:00:00,10207,Cleaning,500870,IN,3,3664.0,5,0
786,2025-02-18 06:00:00,10061,Logistics,500002,MM,2,2105.0,8,0
13080,2025-02-14 09:00:00,10148,Logistics,501901,MY,2,2684.0,7,0
2030,2025-02-18 14:00:00,10264,Cleaning,500290,IN,1,2167.0,9,0
7991,2025-02-22 22:00:00,10044,Construction,500451,IN,1,2413.0,10,0
4903,2025-02-03 19:00:00,10241,Manufacturing,500879,TH,2,3161.0,7,0
3605,2025-01-18 12:00:00,10108,F&B,500071,MY,2,2614.0,10,0
8747,2025-01-03 07:00:00,10087,Marine,501755,BD,1,2010.0,10,0
1120,2025-02-19 01:00:00,10000,Construction,501225,MY,1,2909.0,6,0
12268,2025-02-17 13:00:00,10013,Logistics,500102,TH,1,2277.0,9,0
1240,2025-02-12 06:00:00,10180,Cleaning,501733,MM,1,2051.0,11,0
3863,2025-01-21 22:00:00,10151,Marine,501309,BD,2,2756.0,4,0
16098,2025-01-15 07:00:00,10296,Cleaning,500679,MY,1,2515.0,6,0
8351,2025-01-11 12:00:00,10052,F&B,501498,TH,3,4440.0,6,0
9862,2025-02-28 08:00:00,10116,Construction,500558,LK,3,4497.0,13,0
5447,2025-01-17 21:00:00,10049,Logistics,500103,BD,3,3405.0,9,0
17337,2025-02-27 01:00:00,10179,Manufacturing,500701,VN,3,3419.0,5,0
14783,2025-01-04 12:00:00,10019,F&B,500897,PH,2,3103.0,3,0
17907,2025-01-07 09:00:00,10045,Cleaning,500268,CN,1,3453.0,8,0
966,2025-02-05 09:00:00,10169,Construction,501067,VN,2,2662.0,9,0
18515,2025-01-04 05:00:00,10256,Logistics,501241,CN,3,4507.0,8,0
6151,2025-01-03 08:00:00,10196,F&B,500891,BD,3,3988.0,9,0
8000,2025-02-21 20:00:00,10149,Construction,500327,IN,2,3165.0,6,0
19118,2025-02-15 09:00:00,10109,Logistics,501659,PH,3,3800.0,10,1
8164,2025-01-31 06:00:00,10216,Construction,500183,CN,1,1854.0,6,0
10411,2025-01-13 21:00:00,10177,Construction,501264,MY,1,2803.0,6,0
16796,2025-01-27 13:00:00,10091,Logistics,500651,CN,2,3110.0,9,0
18321,2025-02-04 11:00:00,10006,Construction,501628,BD,2,2914.0,9,0
6951,2025-02-08 10:00:00,10121,Logistics,500395,BD,1,2349.0,5,0
11132,2025-02-25 11:00:00,10275,F&B,500501,VN,2,2250.0,6,1
19896,2025-01-24 04:00:00,10083,Logistics,500029,IN,2,2119.0,5,0
15719,2025-01-02 04:00:00,10003,F&B,501329,TH,3,2716.0,7,0
4578,2025-02-01 07:00:00,10088,Logistics,501727,VN,1,1747.0,7,0
457,2025-01-02 22:00:00,10131,Manufacturing,500067,CN,2,3055.0,6,0
14778,2025-02-24 04:00:00,10091,Logistics,501153,MY,1,2025.0,7,0
16515,2025-01-15 18:00:00,10193,F&B,501182,BD,2,2714.0,4,0
1056,2025-02-02 02:00:00,10165,Logistics,501699,IN,3,3059.0,11,0
2586,2025-01-24 02:00:00,10130,Manufacturing,500552,MM,2,3542.0,9,0
13530,2025-01-14 07:00:00,10163,F&B,501611,VN,3,3494.0,11,0
8480,2025-02-28 23:00:00,10263,Cleaning,500878,PH,2,2269.0,7,0
9390,2025-02-21 05:00:00,10215,Marine,500128,PH,1,2532.0,4,0
19167,2025-02-01 11:00:00,10148,Logistics,501338,ID,1,3250.0,8,0
17516,2025-02-04 14:00:00,10156,Construction,500693,TH,1,2037.0,7,0
16610,2025-01-28 20:00:00,10074,Logistics,501512,PH,2,3216.0,2,0
5934,2025-01-05 10:00:00,10299,Construction,500058,TH,1,2493.0,11,0
16221,2025-02-25 02:00:00,10152,Cleaning,500907,TH,1,2922.0,7,0
8179,2025-03-01 08:00:00,10064,F&B,500449,TH,1,2718.0,5,0
8104,2025-02-01 03:00:00,10236,Manufacturing,500368,MY,1,2111.0,5,0
19863,2025-02-23 10:00:00,10226,Logistics,501923,CN,3,2880.0,11,0
3222,2025-02-28 19:00:00,10242,Construction,500646,MY,1,1925.0,4,0
4032,2025-01-11 04:00:00,10220,Construction,501698,VN,1,2684.0,5,0
15376,2025-02-26 01:00:00,10175,F&B,500688,LK,1,3113.0,7,0
124,2025-02-20 07:00:00,10295,Manufacturing,500243,BD,1,3360.0,5,0
11899,2025-01-16 18:00:00,10066,Cleaning,500298,TH,1,2003.0,7,0
7747,2025-02-25 15:00:00,10068,Construction,501360,MY,2,2901.0,9,0
12941,2025-01-07 01:00:00,10040,Construction,500781,CN,1,1964.0,10,0
17839,2025-01-14 05:00:00,10092,Cleaning,501492,TH,2,2080.0,7,0
13962,2025-01-07 14:00:00,10105,Logistics,500928,IN,2,2902.0,5,0
7214,2025-01-31 00:00:00,10035,Construction,501384,BD,3,4504.0,6,0
1981,2025-01-13 19:00:00,10291,Marine,500100,IN,1,2669.0,10,0
2507,2025-02-28 08:00:00,10140,Cleaning,500171,CN,3,3629.0,7,0
1596,2025-01-23 18:00:00,10071,Marine,501630,ID,2,3018.0,10,0
11675,2025-01-05 06:00:00,10192,Manufacturing,500004,ID,3,2479.0,6,0
15617,2025-02-18 20:00:00,10223,Marine,500172,PH,1,3314.0,14,0
8477,2025-01-02 17:00:00,10171,Construction,500040,VN,1,2428.0,10,0
2749,2025-01-28 01:00:00,10054,F&B,500088,IN,1,2224.0,5,0
806,2025-01-16 03:00:00,10133,Manufacturing,500464,PH,1,2143.0,6,0
5685,2025-03-01 21:00:00,10237,F&B,501599,TH,1,2246.0,12,0
692,2025-01-16 20:00:00,10154,F&B,500640,MM,2,2777.0,3,0
6115,2025-01-07 01:00:00,10026,F&B,500741,TH,3,3449.0,7,0
19006,2025-02-01 19:00:00,10265,Manufacturing,501017,TH,1,2632.0,6,0
15792,2025-01-16 05:00:00,10112,Manufacturing,501692,ID,2,2448.0,5,0
8882,2025-02-15 09:00:00,10063,Cleaning,500107,MM,3,3142.0,6,0
7303,2025-02-01 04:00:00,10290,Logistics,500593,VN,1,1988.0,9,0
13075,2025-02-08 06:00:00,10160,Cleaning,501313,IN,2,3336.0,6,0
13650,2025-01-23 09:00:00,10005,Cleaning,500392,PH,1,2534.0,9,0
19894,2025-01-05 22:00:00,10282,Logistics,500368,MY,1,2146.0,6,0
13220,2025-01-19 08:00:00,10278,Construction,500123,IN,3,3037.0,9,0
6835,2025-02-01 14:00:00,10177,Construction,501154,IN,3,3866.0,8,0
18964,2025-02-05 12:00:00,10267,F&B,501612,TH,3,4478.0,10,0
2983,2025-01-08 03:00:00,10076,Marine,501911,IN,1,2447.0,7,0
4940,2025-02-06 02:00:00,10291,Marine,501996,PH,3,5488.0,9,0
1883,2025-01-20 13:00:00,10163,F&B,501634,TH,2,3025.0,11,0
8516,2025-02-04 10:00:00,10097,Logistics,501773,BD,3,2924.0,7,0
2465,2025-01-05 18:00:00,10064,F&B,500020,TH,1,2228.0,3,0
4910,2025-01-04 13:00:00,10069,F&B,500574,PH,1,2835.0,6,0
7204,2025-01-11 03:00:00,10287,Manufacturing,500327,IN,2,3445.0,2,0
16144,2025-02-27 19:00:00,10052,F&B,500016,TH,1,2605.0,5,0
18090,2025-02-03 09:00:00,10291,Marine,501330,IN,2,3778.0,10,0
18878,2025-02-15 18:00:00,10128,Manufacturing,500598,MY,1,2009.0,6,0
8518,2025-01-21 00:00:00,10212,Logistics,500176,TH,3,2872.0,10,0
6041,2025-02-12 08:00:00,10181,Construction,501485,PH,2,2569.0,7,0
19115,2025-01-01 09:00:00,10119,Construction,501276,VN,1,2552.0,6,0
13485,2025-01-06 16:00:00,10152,Cleaning,500373,CN,3,3400.0,9,0
2579,2025-01-19 11:00:00,10006,Construction,501206,BD,3,3285.0,8,0
8218,2025-01-15 13:00:00,10186,Construction,500000,VN,1,2019.0,5,0
15878,2025-02-25 02:00:00,10011,Cleaning,501521,TH,2,2560.0,3,0
1731,2025-01-23 01:00:00,10166,Marine,501148,CN,2,3579.0,5,0
5201,2025-01-12 03:00:00,10018,Cleaning,501733,MM,1,2482.0,5,0
18066,2025-01-23 10:00:00,10216,Construction,501899,TH,3,3222.0,7,0
8792,2025-01-05 23:00:00,10002,Manufacturing,500516,ID,3,2720.0,8,0
16124,2025-01-25 17:00:00,10233,Logistics,501668,LK,1,2606.0,6,0
13494,2025-01-21 04:00:00,10161,Manufacturing,500459,VN,1,2644.0,10,1
18453,2025-02-27 23:00:00,10220,Construction,500587,TH,2,2663.0,6,0
7148,2025-01-01 02:00:00,10190,Logistics,501952,MY,2,3208.0,4,0
13019,2025-01-02 22:00:00,10229,Marine,500711,BD,1,2012.0,6,0
15083,2025-01-13 06:00:00,10170,Construction,500041,LK,2,3178.0,2,0
1568,2025-02-06 20:00:00,10098,Manufacturing,500150,CN,1,2093.0,6,0
15274,2025-01-23 19:00:00,10068,Construction,500659,BD,2,2894.0,5,0
8415,2025-01-03 08:00:00,10032,Construction,501818,BD,3,3655.0,9,0
3421,2025-02-22 07:00:00,10231,Cleaning,500389,ID,1,2314.0,6,0
11651,2025-01-28 06:00:00,10053,F&B,501694,TH,3,3728.0,6,0
3015,2025-02-06 14:00:00,10255,Construction,501024,CN,3,3336.0,7,0
8006,2025-01-29 16:00:00,10192,Manufacturing,501167,BD,1,1973.0,7,0
11943,2025-02-04 00:00:00,10273,Cleaning,501584,TH,3,3309.0,9,0
16060,2025-01-29 05:00:00,10163,F&B,501795,MM,2,3078.0,10,0
11092,2025-02-02 06:00:00,10230,F&B,501604,ID,2,3810.0,7,0
3161,2025-02-02 15:00:00,10171,Construction,500791,MY,2,2525.0,7,0
19621,2025-01-25 22:00:00,10169,Construction,500716,LK,1,1985.0,6,0
7344,2025-01-28 23:00:00,10012,Logistics,501627,CN,3,2760.0,7,0
5893,2025-01-27 20:00:00,10128,Manufacturing,500114,MM,1,2238.0,5,0
15192,2025-02-05 01:00:00,10030,F&B,500661,VN,2,2962.0,6,1
12478,2025-02-21 21:00:00,10015,Logistics,500669,BD,2,2425.0,4,1
12304,2025-01-03 02:00:00,10273,Cleaning,500022,VN,1,2224.0,10,0
4407,2025-01-19 04:00:00,10247,F&B,501257,MM,3,3329.0,5,0
12238,2025-02-07 19:00:00,10232,Construction,501863,VN,2,2698.0,8,0
12249,2025-02-23 15:00:00,10170,Construction,501292,MM,2,3452.0,3,1
5067,2025-01-20 16:00:00,10075,F&B,501480,LK,3,3809.0,12,1
8717,2025-01-18 15:00:00,10120,F&B,501801,MM,2,2280.0,9,1
5322,2025-01-02 18:00:00,10174,Logistics,501654,MY,2,3421.0,5,0
12803,2025-01-17 16:00:00,10297,F&B,500336,PH,2,2715.0,10,0
15001,2025-01-07 23:00:00,10058,Logistics,500359,LK,2,2925.0,9,0
11858,2025-02-03 10:00:00,10191,Manufacturing,500607,CN,2,3512.0,5,0
17418,2025-03-01 20:00:00,10236,Manufacturing,500102,TH,1,2158.0,5,0
12355,2025-02-07 02:00:00,10030,F&B,501464,CN,2,2804.0,6,0
17411,2025-02-27 04:00:00,10209,Logistics,500556,VN,1,2580.0,5,0
14891,2025-02-19 16:00:00,10250,Marine,500844,MM,2,2650.0,8,0
2631,2025-01-10 17:00:00,10194,Cleaning,501072,VN,1,2315.0,6,0
3013,2025-01-15 10:00:00,10028,Manufacturing,501687,TH,1,3195.0,9,0
19018,2025-01-14 04:00:00,10104,Logistics,501151,TH,3,4132.0,6,0
3547,2025-01-23 15:00:00,10081,F&B,500184,CN,3,4024.0,8,0
5301,2025-02-24 11:00:00,10056,Manufacturing,501201,ID,3,3552.0,3,0
5534,2025-02-02 20:00:00,10096,Marine,500687,MM,3,3636.0,7,0
4738,2025-01-12 02:00:00,10225,Marine,500202,VN,3,3116.0,9,0
18253,2025-01-12 04:00:00,10248,Logistics,501668,LK,1,2819.0,10,0
18884,2025-02-09 06:00:00,10099,Construction,501653,ID,3,3614.0,5,0
4700,2025-01-24 15:00:00,10111,Logistics,500638,MY,3,4045.0,5,0
1646,2025-01-24 08:00:00,10214,Logistics,500695,MM,1,2886.0,8,0
10754,2025-01-03 06:00:00,10093,F&B,501096,CN,2,2761.0,6,0
10301,2025-02-12 23:00:00,10105,Logistics,501865,ID,2,2991.0,4,0
19763,2025-02-01 17:00:00,10171,Construction,501243,LK,3,3855.0,8,0
15084,2025-01-08 02:00:00,10004,F&B,500978,MY,3,4640.0,3,0
1863,2025-01-16 10:00:00,10191,Manufacturing,500308,PH,1,2337.0,4,0
9168,2025-02-25 23:00:00,10223,Marine,500682,PH,2,3651.0,12,0
5098,2025-01-08 18:00:00,10280,Marine,501560,VN,2,1850.0,13,1
6873,2025-01-21 23:00:00,10163,F&B,501255,IN,2,3437.0,11,0
11659,2025-01-11 07:00:00,10080,Cleaning,501589,LK,2,2291.0,2,1
4687,2025-02-10 03:00:00,10184,F&B,500152,LK,3,3550.0,4,0
1333,2025-01-27 14:00:00,10027,Logistics,501706,MM,1,2510.0,12,0
9285,2025-02-16 13:00:00,10080,Cleaning,500576,PH,2,2874.0,2,0
634,2025-02-22 01:00:00,10039,Manufacturing,500378,CN,1,2011.0,5,0
9212,2025-01-29 17:00:00,10041,Logistics,500680,VN,1,2567.0,9,0
8677,2025-02-22 11:00:00,10020,Manufacturing,500179,PH,1,2651.0,10,0
16757,2025-03-01 21:00:00,10074,Logistics,501408,IN,2,3019.0,3,0
17043,2025-02-17 15:00:00,10132,Construction,501066,VN,2,2952.0,7,0
7391,2025-01-03 17:00:00,10279,Construction,500322,LK,3,5058.0,10,0
12085,2025-03-01 12:00:00,10108,F&B,500793,MM,2,3101.0,4,0
6127,2025-02-04 15:00:00,10016,Manufacturing,501220,PH,1,2653.0,10,0
2962,2025-01-16 07:00:00,10193,F&B,500782,TH,2,2955.0,5,0
4831,2025-01-31 19:00:00,10038,Marine,500189,PH,2,3348.0,8,0
11275,2025-01-28 22:00:00,10086,Construction,500548,LK,2,2409.0,5,0
9493,2025-02-13 00:00:00,10184,F&B,500714,IN,3,4123.0,3,0
18738,2025-01-05 07:00:00,10236,Manufacturing,501073,TH,3,3121.0,6,0
3124,2025-02-07 00:00:00,10045,Cleaning,500583,MY,2,3259.0,5,0
14884,2025-02-26 02:00:00,10267,F&B,500594,VN,3,3293.0,7,0
1902,2025-01-22 00:00:00,10194,Cleaning,500347,VN,1,2526.0,7,0
4551,2025-02-15 02:00:00,10015,Logistics,501984,IN,2,2616.0,5,0
8886,2025-01-01 06:00:00,10081,F&B,500212,MY,3,3301.0,6,0
8803,2025-01-11 11:00:00,10064,F&B,500540,IN,1,1972.0,4,0
6165,2025-02-25 00:00:00,10164,F&B,501724,ID,1,3078.0,8,0
14327,2025-02-16 02:00:00,10003,F&B,500631,CN,3,3080.0,5,0
4043,2025-02-11 14:00:00,10033,Manufacturing,500006,TH,3,3271.0,2,0
3238,2025-02-01 06:00:00,10030,F&B,501237,IN,3,3168.0,3,0
116,2025-02-09 10:00:00,10085,Logistics,501927,ID,3,4483.0,6,0
6716,2025-02-04 06:00:00,10229,Marine,501652,BD,1,1983.0,8,0
13692,2025-01-01 14:00:00,10117,Construction,500634,MY,2,2260.0,10,0
11786,2025-01-28 19:00:00,10001,Logistics,501481,ID,3,4048.0,4,0
16023,2025-01-28 11:00:00,10217,Construction,501728,VN,2,2921.0,4,0
17383,2025-01-23 13:00:00,10076,Marine,501557,MY,3,3389.0,7,0
1483,2025-01-05 20:00:00,10001,Logistics,501902,LK,1,2374.0,3,0
685,2025-02-27 20:00:00,10286,Construction,500463,TH,1,2449.0,4,0
7805,2025-01-21 06:00:00,10096,Marine,500954,IN,2,3531.0,7,0
11879,2025-01-27 05:00:00,10238,Marine,501009,BD,3,3573.0,6,0
13825,2025-01-21 00:00:00,10221,F&B,501701,CN,2,3627.0,5,0
11731,2025-02-15 10:00:00,10174,Logistics,500911,IN,1,2506.0,5,0
5541,2025-01-11 05:00:00,10073,Construction,501606,TH,1,2374.0,4,0
13586,2025-01-14 16:00:00,10286,Construction,500133,LK,1,2740.0,2,0
13164,2025-02-03 23:00:00,10173,Logistics,500909,MM,1,2129.0,7,0
7150,2025-01-07 21:00:00,10050,Logistics,501411,LK,2,2767.0,7,0
512,2025-01-07 19:00:00,10169,Construction,500449,TH,1,2314.0,7,0
2317,2025-02-20 09:00:00,10038,Marine,501203,ID,2,3521.0,6,0
1271,2025-02-08 02:00:00,10289,F&B,500863,MY,3,3410.0,4,0
19012,2025-01-08 17:00:00,10096,Marine,501556,BD,3,3553.0,9,0
7710,2025-02-02 00:00:00,10265,Manufacturing,500522,ID,2,2155.0,5,0
19644,2025-01-30 06:00:00,10196,F&B,501724,ID,1,3396.0,11,0
17445,2025-01-07 21:00:00,10216,Construction,501529,IN,3,4017.0,7,0
8993,2025-01-07 15:00:00,10270,Marine,501730,VN,2,2141.0,8,0
16312,2025-02-22 05:00:00,10014,Logistics,500200,MY,1,3075.0,2,0
15034,2025-01-27 21:00:00,10108,F&B,501421,ID,2,2877.0,8,0
13507,2025-02-09 09:00:00,10169,Construction,500243,BD,1,2008.0,7,0
13808,2025-02-26 22:00:00,10167,Marine,501909,MM,2,2826.0,10,0
2509,2025-01-22 13:00:00,10105,Logistics,501339,BD,1,2025.0,9,0
1542,2025-03-01 02:00:00,10009,Construction,500052,IN,2,3954.0,4,0
3175,2025-01-29 18:00:00,10166,Marine,500961,VN,1,2887.0,8,0
12794,2025-02-09 06:00:00,10200,F&B,500454,PH,1,1729.0,7,0
18572,2025-02-07 17:00:00,10010,Manufacturing,500111,TH,3,3817.0,7,0
11342,2025-01-22 10:00:00,10072,F&B,500274,TH,1,2351.0,4,0
9629,2025-02-20 21:00:00,10009,Construction,501010,CN,1,3020.0,4,0
17501,2025-02-06 07:00:00,10246,Logistics,501029,PH,2,3230.0,12,0
5177,2025-02-23 02:00:00,10086,Construction,500193,VN,2,2860.0,5,0
2187,2025-01-04 10:00:00,10066,Cleaning,500859,CN,1,2694.0,6,0
15202,2025-02-16 18:00:00,10250,Marine,501817,VN,2,3061.0,11,0
14622,2025-02-09 04:00:00,10270,Marine,500393,CN,1,2597.0,10,0
19642,2025-01-13 01:00:00,10004,F&B,500219,TH,2,2321.0,6,0
11031,2025-02-28 14:00:00,10020,Manufacturing,501008,IN,3,2817.0,7,0
8750,2025-01-25 00:00:00,10127,Logistics,500055,ID,2,3063.0,8,0
5374,2025-02-27 15:00:00,10094,Cleaning,501667,VN,1,1779.0,9,0
13120,2025-01-24 16:00:00,10075,F&B,500458,IN,2,2350.0,8,0
15382,2025-01-13 11:00:00,10067,F&B,500757,TH,1,3088.0,11,0
19839,2025-01-22 23:00:00,10113,F&B,500707,IN,2,2645.0,9,0
1665,2025-01-06 08:00:00,10203,Logistics,501901,MY,2,3575.0,10,0
14753,2025-02-17 07:00:00,10057,Construction,500515,VN,1,2460.0,3,0
11575,2025-01-01 12:00:00,10117,Construction,501897,VN,2,3117.0,8,0
10379,2025-02-06 20:00:00,10124,Cleaning,500973,CN,3,3954.0,6,0
19564,2025-01-31 06:00:00,10037,Logistics,500533,MY,3,4036.0,9,0
5803,2025-02-22 23:00:00,10195,Construction,501711,TH,2,3530.0,12,0
638,2025-02-04 23:00:00,10252,Marine,500108,ID,2,3078.0,6,0
12418,2025-02-18 20:00:00,10190,Logistics,501840,IN,2,3225.0,7,0
12918,2025-02-16 01:00:00,10061,Logistics,500908,VN,2,3431.0,5,0
3751,2025-02-03 14:00:00,10001,Logistics,500471,LK,2,2543.0,3,0
14449,2025-01-02 20:00:00,10118,Marine,500707,IN,2,2747.0,6,0
17781,2025-01-21 12:00:00,10024,Logistics,500812,MY,2,2888.0,7,0
8206,2025-02-22 00:00:00,10101,Marine,500494,MM,1,2059.0,8,0
16244,2025-01-01 16:00:00,10209,Logistics,500069,MM,2,2513.0,5,0
12519,2025-02-16 22:00:00,10295,Manufacturing,501314,PH,2,2492.0,4,0
2398,2025-01-01 20:00:00,10292,Cleaning,500326,BD,3,4373.0,6,0
9309,2025-02-27 18:00:00,10051,Marine,500408,CN,1,2063.0,5,0
5625,2025-02-20 00:00:00,10043,F&B,500610,CN,1,2091.0,1,0
4448,2025-02-14 03:00:00,10190,Logistics,500454,PH,1,3540.0,3,0
18299,2025-01-30 06:00:00,10200,F&B,501388,CN,3,4303.0,5,0
16806,2025-01-13 02:00:00,10061,Logistics,500816,CN,2,3322.0,7,0
5490,2025-01-14 15:00:00,10073,Construction,500252,TH,3,3928.0,4,0
6994,2025-01-05 05:00:00,10059,Logistics,500745,LK,1,2138.0,7,0
13268,2025-02-27 00:00:00,10195,Construction,501172,CN,2,3188.0,11,0
19731,2025-02-02 12:00:00,10274,F&B,500304,MY,2,2833.0,4,0
9651,2025-01-01 21:00:00,10229,Marine,501936,MM,1,1600.0,8,0
12158,2025-02-23 16:00:00,10131,Manufacturing,500412,LK,1,2477.0,9,0
16777,2025-02-20 09:00:00,10176,Logistics,500456,PH,1,3233.0,4,0
2035,2025-01-26 16:00:00,10278,Construction,500060,MM,2,3258.0,9,0
14898,2025-02-28 14:00:00,10248,Logistics,500987,MY,1,2852.0,7,0
8464,2025-01-21 03:00:00,10282,Logistics,500958,ID,2,2595.0,9,0
17092,2025-01-14 02:00:00,10209,Logistics,500765,MY,1,2140.0,6,0
9696,2025-01-02 20:00:00,10176,Logistics,501707,CN,1,3452.0,5,0
12487,2025-02-10 05:00:00,10013,Logistics,500570,IN,3,3479.0,12,0
2067,2025-01-31 08:00:00,10276,F&B,501559,TH,2,2835.0,5,0
4929,2025-02-05 11:00:00,10178,Cleaning,501729,VN,3,2564.0,11,0
5758,2025-01-19 04:00:00,10263,Cleaning,500999,TH,3,3057.0,10,0
16317,2025-01-30 07:00:00,10202,F&B,500752,BD,2,3061.0,9,0
13135,2025-02-01 03:00:00,10107,Manufacturing,501014,PH,2,2879.0,9,0
18388,2025-01-30 04:00:00,10286,Construction,500785,BD,1,2884.0,8,0
5401,2025-01-18 04:00:00,10096,Marine,500187,LK,3,3434.0,11,0
4959,2025-02-21 21:00:00,10073,Construction,501383,MM,1,2860.0,4,0
5470,2025-02-28 15:00:00,10234,F&B,501741,BD,2,2607.0,8,0
9958,2025-01-20 19:00:00,10298,Marine,500183,CN,1,2964.0,5,0
15118,2025-01-05 01:00:00,10078,Manufacturing,501918,BD,3,4721.0,7,0
16622,2025-01-28 21:00:00,10121,Logistics,500949,ID,1,2759.0,7,0
15985,2025-01-21 19:00:00,10147,Marine,501506,LK,2,2875.0,5,1
10392,2025-02-14 02:00:00,10017,Construction,501742,LK,2,2697.0,4,0
8356,2025-01-13 03:00:00,10030,F&B,501421,ID,2,2853.0,6,0
9621,2025-01-04 00:00:00,10041,Logistics,500315,CN,3,4806.0,12,0
12315,2025-02-16 10:00:00,10149,Construction,500247,IN,3,3445.0,7,0
1442,2025-02-08 20:00:00,10208,Marine,500265,TH,3,3813.0,9,0
14745,2025-02-04 03:00:00,10098,Manufacturing,500369,PH,3,3075.0,6,0
8510,2025-02-28 01:00:00,10085,Logistics,500885,MY,2,3544.0,7,0
14580,2025-02-02 10:00:00,10073,Construction,500171,CN,3,4281.0,3,0
12266,2025-02-08 22:00:00,10099,Construction,501382,IN,3,3983.0,5,0
17123,2025-01-08 04:00:00,10093,F&B,500923,IN,2,2563.0,6,0
5830,2025-01-29 07:00:00,10081,F&B,501498,TH,3,3083.0,5,0
11877,2025-01-20 10:00:00,10128,Manufacturing,501552,MY,1,2637.0,7,0
8661,2025-02-07 17:00:00,10081,F&B,501934,MM,3,3960.0,5,0
6177,2025-01-12 23:00:00,10060,Cleaning,501717,MM,3,3556.0,3,0
13465,2025-01-08 13:00:00,10090,F&B,500471,LK,2,2775.0,7,0
6969,2025-02-04 02:00:00,10232,Construction,501452,PH,2,2895.0,9,0
8221,2025-01-11 12:00:00,10171,Construction,500366,MY,1,2159.0,9,0
17410,2025-02-22 01:00:00,10046,F&B,500519,PH,1,1710.0,9,0
9580,2025-01-10 17:00:00,10004,F&B,500140,IN,2,2378.0,2,0
3903,2025-01-24 00:00:00,10074,Logistics,501369,BD,1,2598.0,5,0
15976,2025-01-21 17:00:00,10157,Manufacturing,501562,PH,2,3209.0,7,0
10589,2025-01-10 17:00:00,10243,Manufacturing,500342,BD,1,2303.0,8,0
8866,2025-01-08 03:00:00,10248,Logistics,500727,CN,3,3574.0,9,0
16011,2025-01-17 09:00:00,10009,Construction,501212,MM,3,3416.0,8,0
11156,2025-01-12 19:00:00,10130,Manufacturing,500180,CN,1,2432.0,8,0
19789,2025-01-26 00:00:00,10242,Construction,500433,MM,3,3168.0,6,0
6679,2025-02-08 23:00:00,10265,Manufacturing,500159,MY,2,3107.0,7,0
10265,2025-01-19 11:00:00,10220,Construction,501380,CN,3,3772.0,6,0
16874,2025-01-02 07:00:00,10078,Manufacturing,500267,BD,3,3682.0,7,0
5094,2025-02-17 20:00:00,10137,Construction,500673,MY,3,2733.0,9,0
9895,2025-01-25 20:00:00,10186,Construction,501724,ID,1,2400.0,5,0
19906,2025-01-09 12:00:00,10215,Marine,501027,TH,2,2776.0,4,0
18062,2025-01-16 05:00:00,10004,F&B,501484,CN,2,2234.0,3,0
8396,2025-02-08 03:00:00,10062,F&B,501078,ID,2,3147.0,6,0
9216,2025-02-27 07:00:00,10086,Construction,501493,LK,1,2275.0,6,0
3404,2025-01-31 17:00:00,10155,Manufacturing,500357,MY,3,3666.0,6,0
12792,2025-01-13 10:00:00,10263,Cleaning,501554,CN,2,2649.0,10,0
18360,2025-01-03 07:00:00,10129,Manufacturing,501420,PH,3,2660.0,8,0
18479,2025-02-25 23:00:00,10228,Manufacturing,500155,CN,1,2560.0,6,0
18512,2025-02-16 01:00:00,10118,Marine,500910,PH,2,2648.0,7,0
3897,2025-02-25 06:00:00,10140,Cleaning,501943,BD,2,2420.0,3,0
5385,2025-02-01 11:00:00,10236,Manufacturing,500215,VN,1,2098.0,9,1
